deal_id,deal_name,sponsor,confidence,proposed_mt_number,suggested_mt_number,your_decision,why_flagged,suggestion_basis,base_mt_number,suffix,is_extension_or_followon,extension_number,won_deal,hubspot_url
41442110876,NLG: Multiple myeloma - BMMCs,NLG,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/41442110876
20487515693,NLG: NSCLC treatment naive - fresh tissue,NLG,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20487515693
20289575685,NLG: Tx Naive NSCLC - Fresh Tissue,NLG,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20289575685
28311945240,NNB: Normal tonsil - tissue,NNB,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/28311945240
12070699891,NPD: HER2 - FFPE,NPD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12070699891
5719066471,NRX: Additional biologics - blood,NRX,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5719066471
60019875182,NTA: 500 healthies - blood,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/60019875182
21799603851,"NTA: AA, CRC, control - serum",NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21799603851
60694971475,NTA: Adenoma & colonoscopy-confirmed negatives - plasma,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/60694971475
13339933104,NTA: Adenoma - FFPE,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/13339933104
34797992277,NTA: Adenoma - FFPE & plasma,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/34797992277
9616045077,"NTA: Bladder cancer - FFPE, plasma, buffy coat",NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9616045077
18411018515,NTA: Cancer referrals - blood,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/18411018515
18604760450,NTA: CRC from screening colonoscopy - blood,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/18604760450
19860448022,NTA: CRC without screening colonoscopy - blood,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19860448022
54020273448,NTA: Germline mutants - plasma,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/54020273448
51760635305,"NTA: Longitudinal CRC & MIBC pilot - FFPE, plasma, buffy",NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/51760635305
19542547499,NTA: Multi-cancer + benign diseases - whole blood,NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19542547499
8177115003,"NTA: Multiple myeloma - FFPE, Plasma, and PBMC",NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8177115003
58630575985,"NTA: SCORE longitudinal breast, lung, MIBC, H&N, panc, prostate - tissue & blood",NTA,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/58630575985
56987577643,NTK: Multi-cancer pilot - FFPE,NTK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/56987577643
15367216056,NTK: NSCLC- IO FFPE,NTK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15367216056
15367160739,NTK: NSCLC/NAT/buffy coat -FFPE,NTK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15367160739
56896851609,NTK: Solid tumors with Tx response data - FFPE,NTK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/56896851609
14557523988,NUH: NSCLC/SCLC - stool,NUH,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14557523988
14557524509,"NUH: Oncology , Obesity, Inflammatory Disease, Metabolic Disease - stool",NUH,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14557524509
15416739081,"NVG: Longitudinal metastatic NSCLC, melanoma, RCC IO - frozen Paxgene",NVG,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15416739081
14653032515,NVG: Longitudinal metastatic urothelial IO and chemo - frozen Paxgene (see NOTE),NVG,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14653032515
62853166448,NVS: Gynecological Cancers - Plasma,NVS,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/62853166448
2228861983,NVT - Mesothelioma FFPE blocks,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2228861983
29371076503,NVT:  Liver mets - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/29371076503
22813102461,NVT: Alzheimer's and cognitive unimpaired - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/22813102461
12676752295,NVT: AML - blood,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12676752295
55819293520,NVT: AML w/ MR-MDS - BMMCs,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/55819293520
6017484105,NVT: Atherosclerosis - blood,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/6017484105
29371076009,NVT: autopsy normal tissue - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/29371076009
7688195627,NVT: BRAF V600 - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7688195627
55827385942,NVT: Breast Cancer - Fresh Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/55827385942
12464992378,"NVT: Breast, CRC, NSCLC - tissue",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12464992378
13308446242,NVT: Castration resistant prostate cancer - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/13308446242
28939958158,NVT: Chronic spontaneous urticaria - serum,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/28939958158
41880262666,"NVT: CKD - FFPE, Frozen Tissue, Serum, Urine",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/41880262666
44491137414,"NVT: CKD - Serum, Urine",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/44491137414
59168636255,NVT: CKD FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/59168636255
9429370728,NVT: CKI and AKI - urine,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9429370728
29895206026,NVT: CRC and pancreatic cancer - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/29895206026
41155780533,"NVT: Diffuse Scleroderma - FFPE, Serum (See Note)",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/41155780533
44539299417,"NVT: Diffuse Scleroderma - Serum, Urine",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/44539299417
59168636319,NVT: Diffuse Scleroderma FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/59168636319
13303498339,NVT: ER+ breast progression on CDK4/6 inhibitors - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/13303498339
49646780464,NVT: H&N HPV +/- - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/49646780464
34309597714,NVT: HR+ breast & NSCLC - tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/34309597714
4443100953,NVT: Lung cancer mutants (KRAS) - serum,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4443100953
44570589998,NVT: MASH/NAFLD - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/44570589998
41880262828,"NVT: MASH/NAFLD - FFPE, Frozen Tissue, Serum, Urine",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/41880262828
2459949566,NVT: MDS - BMMC,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2459949566
42071563091,NVT: MDS - BMMCs,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/42071563091
21783439941,"NVT: Met breast, CRC, NSCLC, panc, prostate lesion - tissue",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21783439941
14532484457,NVT: metastatic SCLC - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/14532484457
6023828871,"NVT: MSS CRC, Endometrial, Gastric - FFPE",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/6023828871
42070940757,"NVT: Multiple myeloma on targeted therapies - BMMCs, PBMCs",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/42070940757
7464742988,NVT: NASH - OCT tissue & FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7464742988
55031387161,NVT: Normal - Post-Mortem Organs - Flash Frozen Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/55031387161
33499268717,NVT: Normal skin biopsy - frozen tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/33499268717
7925153573,NVT: Normal subjects over 80 - Plasma or Serum,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7925153573
15056889633,NVT: Normal tonsil - tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15056889633
9178646630,NVT: NSCLC - blood,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9178646630
4137310320,"NVT: NSCLC - tumor, blood, & lymph node",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4137310320
5842598221,NVT: NSCLC mutation - FFPE + Plasma,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/5842598221
13308446068,NVT: NSCLC progression on TKI inhibitors - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/13308446068
30181734692,NVT: Pancreatic tissue - normal FFPE or NAT,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/30181734692
2467112679,NVT: PBC & PSC - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2467112679
13357084716,NVT: post neoadjuvant gemcitabine pancreatic cancer - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/13357084716
62448752002,NVT: Primary Prostate Cancer - Fresh Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/62448752002
62448754062,NVT: Primary Prostate Cancer - Fresh Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/62448754062
55031263301,NVT: Prostate - FF Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/55031263301
21900072357,NVT: Prostate - fresh tumor,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21900072357
2467258506,"NVT: RA, PsA, AS - serum",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/2467258506
16304684204,NVT: SCLC - leukopaks,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16304684204
42071563159,"NVT: SCLC - PBMCs, Plasma",NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/42071563159
34317209651,NVT: SCLC on Tarlatamab - blood,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/34317209651
38851361088,NVT: Scleroderma - tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/38851361088
43097122682,NVT: Systemic Sclerosis - GI Tissue,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/43097122682
10358957636,NVT: Various cancers with BRAF - FFPE,NVT,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10358957636
19010903053,NXO: Longitudinal cancer - plasma,NXO,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19010903053
16958067852,OCH: IO bank - plasma,OCH,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16958067852
12626731835,ODY: Crohn's disease & ulcerative colitis - frozen tissue,ODY,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/12626731835
21094518310,"OMR: AMD, glaucoma, cataract surgery - vitreous fluid, aqueous humor",OMR,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/21094518310
20909107810,OMR: AML - BMMCs,OMR,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/20909107810
19391697505,"OMR: Asthma, COPD, healthy - plasma, serum",OMR,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19391697505
18034523184,ONS: Multiple Sclerosis - longitudinal PBMC,ONS,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/18034523184
19093940782,"OWK: Bladder cancer, DLBCL, mesothelioma - FFPE",OWK,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/19093940782
17925687095,OXB: Colonoscopy - frozen blood,OXB,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/17925687095
63222836626,OXC - COPD/Lung Cancer Samples,OXC,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/63222836626
9264122702,PBD: NSCLC - blood (SEE NOTES),PBD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9264122702
33733515083,PBI: Pre-biologics ulcerative colitis - blood,PBI,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/33733515083
7248310868,PBL: PSA - serum,PBL,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/7248310868
9026841663,"PBS: HN, TNBC, CRC, NSCLC, melanoma - FFPE",PBS,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/9026841663
16911636130,PCD: Naive stage III & off-therapy stage IV prostate cancer - plasma,PCD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16911636130
11145815052,PCD: Naive stage III-IV breast & lung with PDL1 status - plasma,PCD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/11145815052
16496372740,PCD: Stage III breast - FFPE & plasma,PCD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16496372740
15707929986,"PCD: Stage III-IV breast & lung - FFPE, plasma",PCD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/15707929986
16911635894,PCD: Stage IV prostate cancer off therapy - blood,PCD,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/16911635894
11132650676,PCF: Bladder cancer - FFPE,PCF,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/11132650676
10602978090,PCF: Bladder cancer with outcome - FFPE & urine,PCF,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/10602978090
63436749713,PFM: AAV8/9 Tested - Serum,PFM,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/63436749713
8722727795,PFM: AML - Serum,PFM,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/8722727795
4104016313,PFM: Any solid tumor - cores,PFM,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4104016313
4169971428,PFM: DLBCL & Follicular lymphoma - tumor cores,PFM,NO NUMBER,,,,no MT number in the deal name,,,,,,,https://app.hubspot.com/contacts/7423331/record/0-3/4169971428
